Date,Altitude,Latitude,Longitude,ETo,Rn,Rs,max_temp,min_temp,mean_temp,max_RH,min_RH,mean_RH,U2,n/N,rainfall
2/10/1963,18.288,38°32',121°46',50.00,37.10,205.00,63.00,50.00,56.50,100.00,73.00,86.50,143.00,0.00,0.60
2/11/1963,18.288,38°32',121°46',65.00,,371.00,67.00,47.00,57.00,100.00,62.00,81.00,69.00,0.89,0.01
2/12/1963,18.288,38°32',121°46',,-127.20,79.00,56.00,50.00,53.00,100.00,88.00,94.00,179.00,0.21,0.95
2/13/1963,18.288,38°32',121°46',,21.90,212.00,62.00,39.00,50.50,100.00,78.00,89.00,20.00,0.32,0.95
2/14/1963,18.288,38°32',121°46',47.00,91.40,259.00,57.00,41.00,49.00,100.00,85.00,92.50,,0.51,0.02
2/15/1963,18.288,38°32',121°46',51.00,90.90,266.00,61.00,41.00,51.00,100.00,75.00,87.50,38.00,0.35,0.01
2/16/1963,18.288,38°32',121°46',32.00,47.00,185.00,58.00,45.00,51.50,100.00,80.00,90.00,102.00,0.08,0.01
2/17/1963,18.288,38°32',121°46',77.00,143.80,380.00,61.00,43.00,52.00,100.00,50.00,75.00,78.00,0.58,
2/18/1963,18.288,38°32',121°46',67.00,146.80,411.00,65.00,44.00,54.50,100.00,54.00,77.00,27.00,0.94,
2/19/1963,18.288,38°32',121°46',33.00,59.30,208.00,61.00,48.00,54.50,100.00,75.00,87.50,30.00,0.12,0.02
2/20/1963,18.288,38°32',121°46',75.00,150.40,418.00,69.00,43.00,56.00,100.00,56.00,78.00,42.00,0.66,0.01
2/21/1963,18.288,38°32',121°46',51.00,85.10,341.00,63.00,42.00,52.50,100.00,65.00,82.50,134.00,0.75,
2/22/1963,18.288,38°32',121°46',102.00,128.80,452.00,68.00,39.00,53.50,100.00,40.00,70.00,170.00,,
2/23/1963,18.288,38°32',121°46',79.00,116.00,426.00,69.00,38.00,53.50,100.00,47.00,73.50,65.00,0.97,
2/24/1963,18.288,38°32',121°46',73.00,143.10,400.00,67.00,41.00,54.00,100.00,56.00,78.00,43.00,0.96,0.01
2/25/1963,18.288,38°32',121°46',64.00,,371.00,69.00,43.00,56.00,100.00,63.00,81.50,76.00,0.81,
2/26/1963,18.288,38°32',121°46',68.00,125.80,335.00,69.00,48.00,58.50,88.00,39.00,63.50,232.00,0.66,
2/27/1963,18.288,38°32',121°46',120.00,128.90,478.00,68.00,35.00,51.50,100.00,29.00,64.50,187.00,1.00,
2/28/1963,18.288,38°32',121°46',80.00,236.30,431.00,71.00,40.00,55.50,100.00,40.00,70.00,58.00,1.00,
3/1/1963,18.288,38°32',121°46',106.00,174.60,459.00,74.00,38.00,56.00,100.00,22.00,61.00,133.00,1.00,
3/2/1963,18.288,38°32',121°46',99.00,136.40,483.00,65.00,42.00,53.50,72.00,32.00,52.00,348.00,1.00,
3/3/1963,18.288,38°32',121°46',105.00,,501.00,61.00,38.00,49.50,69.00,32.00,50.50,220.00,1.00,
3/4/1963,18.288,38°32',121°46',96.00,,53.00,63.00,35.00,49.00,99.00,31.00,65.00,118.00,1.00,
3/5/1963,18.288,38°32',121°46',38.00,60.10,244.00,62.00,32.00,47.00,100.00,48.00,74.00,58.00,0.26,
3/6/1963,18.288,38°32',121°46',,,253.00,58.00,36.00,47.00,100.00,48.00,74.00,100.00,0.42,0.14
3/7/1963,18.288,38°32',121°46',90.00,192.00,501.00,66.00,40.00,53.00,100.00,45.00,72.50,71.00,0.98,
3/8/1963,18.288,38°32',121°46',53.00,,287.00,66.00,40.00,53.00,100.00,58.00,79.00,98.00,0.58,0.09
3/9/1963,18.288,38°32',121°46',82.00,152.10,480.00,66.00,38.00,52.00,100.00,51.00,75.50,79.00,0.86,0.01
3/10/1963,18.288,38°32',121°46',54.00,150.60,376.00,61.00,37.00,49.00,100.00,59.00,79.50,68.00,0.76,
3/11/1963,18.288,38°32',121°46',102.00,182.80,503.00,71.00,36.00,53.50,100.00,33.00,66.50,132.00,1.00,
3/12/1963,18.288,38°32',121°46',105.00,179.00,540.00,63.00,33.00,48.00,92.00,31.00,61.50,238.00,1.00,
3/13/1963,18.288,38°32',121°46',86.00,155.40,522.00,65.00,39.00,52.00,100.00,39.00,69.50,151.00,1.00,
3/14/1963,18.288,38°32',121°46',36.00,-8.00,228.00,56.00,29.00,42.50,100.00,58.00,79.00,162.00,0.29,0.03
3/15/1963,18.288,38°32',121°46',68.00,206.40,538.00,57.00,39.00,48.00,100.00,42.00,71.00,341.00,0.94,0.68
3/16/1963,18.288,38°32',121°46',41.00,16.00,213.00,56.00,38.00,47.00,100.00,73.00,86.50,93.00,0.35,0.20
3/17/1963,18.288,38°32',121°46',71.00,218.00,439.00,56.00,31.00,43.50,100.00,49.00,74.50,40.00,0.88,0.02
3/18/1963,18.288,38°32',121°46',81.00,205.00,510.00,61.00,33.00,47.00,100.00,51.00,75.50,41.00,1.00,
3/19/1963,18.288,38°32',121°46',90.00,,541.00,66.00,35.00,50.50,100.00,44.00,72.00,51.00,1.00,
3/20/1963,18.288,38°32',121°46',86.00,206.00,535.00,69.00,40.00,54.50,100.00,47.00,73.50,50.00,1.00,
3/21/1963,18.288,38°32',121°46',79.00,147.00,400.00,64.00,41.00,52.50,100.00,43.00,71.50,109.00,0.72,
3/22/1963,18.288,38°32',121°46',48.00,"8,120.00",360.00,66.00,46.00,56.00,100.00,49.00,74.50,306.00,0.59,0.76
3/23/1963,18.288,38°32',121°46',76.00,94.00,355.00,59.00,34.00,46.50,100.00,64.00,82.00,118.00,0.33,0.01
3/24/1963,18.288,38°32',121°46',92.00,235.00,571.00,63.00,36.00,49.50,100.00,49.00,74.50,40.00,1.00,0.01
3/25/1963,18.288,38°32',121°46',86.00,195.00,496.00,65.00,41.00,53.00,98.00,42.00,70.00,55.00,0.67,
3/26/1963,18.288,38°32',121°46',65.00,,327.00,63.00,50.00,56.50,99.00,50.00,74.50,84.00,0.11,0.20
3/27/1963,18.288,38°32',121°46',,-141.00,64.00,54.00,46.00,50.00,99.00,88.00,93.50,227.00,0.00,0.04
3/28/1963,18.288,38°32',121°46',97.00,146.00,445.00,62.00,45.00,53.50,99.00,54.00,76.50,187.00,0.43,0.04
3/29/1963,18.288,38°32',121°46',77.00,159.00,408.00,62.00,46.00,54.00,100.00,78.00,89.00,197.00,0.51,0.07
3/30/1963,18.288,38°32',121°46',93.00,155.00,362.00,62.00,43.00,52.50,100.00,52.00,76.00,134.00,0.44,T
3/31/1963,18.288,38°32',121°46',80.00,142.00,403.00,58.00,32.00,45.00,100.00,76.00,88.00,113.00,0.36,0.06
4/1/1963,18.288,38°32',121°46',110.00,244.30,574.00,58.00,32.00,45.00,98.00,38.00,68.00,75.00,0.87,
4/2/1963,18.288,38°32',121°46',91.00,243.00,492.00,59.00,46.00,52.50,99.00,43.00,71.00,81.00,0.62,
4/3/1963,18.288,38°32',121°46',99.00,257.20,455.00,61.00,41.00,51.00,99.00,54.00,76.50,135.00,0.45,
4/4/1963,18.288,38°32',121°46',126.00,-64.10,529.00,73.00,53.00,63.00,99.00,45.00,72.00,133.00,0.98,0.18
4/5/1963,18.288,38°32',121°46',,-127.50,103.00,60.00,56.00,58.00,99.00,88.00,93.50,247.00,0.03,0.31
4/6/1963,18.288,38°32',121°46',,89.90,85.00,59.00,50.00,54.50,100.00,90.00,95.00,207.00,0.05,0.25
4/7/1963,18.288,38°32',121°46',,168.90,371.00,63.00,39.00,51.00,100.00,60.00,80.00,152.00,0.75,0.11
4/8/1963,18.288,38°32',121°46',97.00,184.60,468.00,61.00,43.00,52.00,100.00,52.00,76.00,154.00,0.95,0.16
4/9/1963,18.288,38°32',121°46',93.00,,502.00,61.00,45.00,53.00,100.00,56.00,78.00,173.00,0.91,0.33
4/10/1963,18.288,38°32',121°46',71.00,,501.00,59.00,36.00,47.50,100.00,64.00,82.00,135.00,0.76,0.10
4/11/1963,18.288,38°32',121°46',105.00,276.00,473.00,63.00,48.00,55.50,100.00,58.00,79.00,126.00,0.81,
4/12/1963,18.288,38°32',121°46',149.00,,561.00,68.00,52.00,60.00,100.00,50.00,75.00,95.00,0.86,0.31
4/13/1963,18.288,38°32',121°46',116.00,,298.00,64.00,54.00,59.00,100.00,70.00,85.00,116.00,0.17,1.13
4/14/1963,18.288,38°32',121°46',103.00,,340.00,63.00,42.00,52.50,100.00,58.00,79.00,222.00,0.17,0.17
4/15/1963,18.288,38°32',121°46',125.00,,514.00,57.00,36.00,46.50,100.00,60.00,80.00,154.00,0.70,0.05
4/16/1963,18.288,38°32',121°46',79.00,,488.00,57.00,36.00,46.50,99.00,49.00,74.00,108.00,0.72,0.05
4/17/1963,18.288,38°32',121°46',140.00,208.20,488.00,60.00,36.00,48.00,100.00,42.00,71.00,123.00,0.18,
4/18/1963,18.288,38°32',121°46',140.00,,584.00,60.00,36.00,48.00,100.00,50.00,75.00,207.00,0.61,0.08
4/19/1963,18.288,38°32',121°46',64.00,,500.00,58.00,36.00,47.00,100.00,54.00,77.00,140.00,0.44,0.17
4/20/1963,18.288,38°32',121°46',,,262.00,49.00,32.00,40.50,100.00,75.00,87.50,63.00,0.07,0.15
4/21/1963,18.288,38°32',121°46',96.00,,452.00,59.00,39.00,49.00,100.00,47.00,73.50,125.00,0.53,0.16
4/22/1963,18.288,38°32',121°46',137.00,273.00,538.00,62.00,37.00,49.50,100.00,47.00,73.50,100.00,1.00,
4/23/1963,18.288,38°32',121°46',168.00,334.20,708.00,71.00,42.00,56.50,100.00,30.00,65.00,101.00,1.00,
4/24/1963,18.288,38°32',121°46',175.00,299.00,638.00,62.00,47.00,54.50,100.00,48.00,74.00,183.00,0.91,
4/25/1963,18.288,38°32',121°46',,,201.00,56.00,45.00,50.50,100.00,71.00,85.50,79.00,0.00,0.05
4/26/1963,18.288,38°32',121°46',154.00,,574.00,63.00,37.00,50.00,100.00,37.00,68.50,104.00,0.27,0.31
4/27/1963,18.288,38°32',121°46',,340.80,661.00,66.00,42.00,54.00,100.00,46.00,73.00,65.00,0.99,
4/28/1963,18.288,38°32',121°46',322.00,328.20,700.00,71.00,44.00,57.50,100.00,52.00,76.00,102.00,0.99,
4/29/1963,18.288,38°32',121°46',196.00,330.00,718.00,75.00,47.00,61.00,99.00,38.00,68.50,70.00,1.00,
4/30/1963,18.288,38°32',121°46',200.00,331.80,705.00,74.00,44.00,59.00,100.00,43.00,71.50,123.00,1.00,
5/1/1963,18.288,38°32',121°46',189.00,33.00,671.00,73.00,44.00,58.50,100.00,42.00,71.00,103.00,1.00,
5/2/1963,18.288,38°32',121°46',210.00,336.00,718.00,75.00,47.00,61.00,100.00,48.00,74.00,153.00,1.00,
5/3/1963,18.288,38°32',121°46',204.00,303.00,670.00,74.00,52.00,63.00,99.00,42.00,70.50,224.00,0.99,
5/4/1963,18.288,38°32',121°46',97.00,170.00,433.00,67.00,48.00,57.50,100.00,57.00,78.50,191.00,0.97,
5/5/1963,18.288,38°32',121°46',156.00,303.00,717.00,74.00,51.00,62.50,100.00,51.00,75.50,113.00,1.00,
5/6/1963,18.288,38°32',121°46',142.00,255.00,524.00,76.00,57.00,66.50,100.00,51.00,75.50,139.00,0.89,
5/7/1963,18.288,38°32',121°46',148.00,219.00,502.00,72.00,48.00,60.00,100.00,50.00,75.00,153.00,0.06,
5/8/1963,18.288,38°32',121°46',,,159.00,55.00,36.00,45.50,100.00,79.00,89.50,93.00,0.02,0.26
5/9/1963,18.288,38°32',121°46',121.00,70.00,508.00,64.00,41.00,52.50,99.00,40.00,69.50,87.00,0.71,
5/10/1963,18.288,38°32',121°46',,,275.00,58.00,43.00,50.50,100.00,81.00,90.50,90.00,0.21,0.33
5/11/1963,18.288,38°32',121°46',110.00,,547.00,64.00,40.00,52.00,100.00,50.00,75.00,76.00,0.19,0.01
5/12/1963,18.288,38°32',121°46',162.00,,756.00,69.00,46.00,57.50,100.00,45.00,72.50,79.00,0.85,
5/13/1963,18.288,38°32',121°46',108.00,,483.00,68.00,42.00,55.00,100.00,48.00,74.00,55.00,0.50,
5/14/1963,18.288,38°32',121°46',197.00,359.00,734.00,77.00,46.00,61.50,100.00,41.00,70.50,122.00,1.00,
5/15/1963,18.288,38°32',121°46',198.00,368.00,754.00,81.00,48.00,64.50,100.00,31.00,65.50,176.00,1.00,
5/16/1963,18.288,38°32',121°46',,380.00,752.00,87.00,51.00,69.00,100.00,30.00,65.00,81.00,1.00,
5/17/1963,18.288,38°32',121°46',449.00,367.00,734.00,91.00,49.00,70.00,100.00,30.00,65.00,83.00,0.99,
5/18/1963,18.288,38°32',121°46',225.00,350.00,710.00,88.00,50.00,69.00,100.00,36.00,68.00,98.00,1.00,
5/19/1963,18.288,38°32',121°46',217.00,346.00,722.00,84.00,53.00,68.50,100.00,41.00,70.50,190.00,1.00,
5/20/1963,18.288,38°32',121°46',175.00,311.00,600.00,76.00,51.00,63.50,100.00,60.00,80.00,176.00,0.95,
5/21/1963,18.288,38°32',121°46',82.00,147.00,298.00,64.00,56.00,60.00,100.00,74.00,87.00,125.00,0.00,
5/22/1963,18.288,38°32',121°46',117.00,243.00,388.00,72.00,53.00,62.50,100.00,62.00,81.00,140.00,0.26,
5/23/1963,18.288,38°32',121°46',88.00,,656.00,72.00,53.00,62.50,100.00,59.00,79.50,176.00,0.86,
5/24/1963,18.288,38°32',121°46',192.00,377.00,735.00,73.00,53.00,63.00,100.00,57.00,78.50,160.00,1.00,
5/25/1963,18.288,38°32',121°46',215.00,372.00,738.00,77.00,50.00,63.50,100.00,53.00,76.50,159.00,1.00,
5/26/1963,18.288,38°32',121°46',215.00,377.00,760.00,76.00,48.00,62.00,100.00,53.00,76.50,134.00,1.00,
5/27/1963,18.288,38°32',121°46',272.00,406.00,745.00,81.00,56.00,68.50,90.00,51.00,70.50,165.00,0.98,
5/28/1963,18.288,38°32',121°46',183.00,292.00,475.00,69.00,50.00,59.50,100.00,64.00,82.00,172.00,0.53,
5/29/1963,18.288,38°32',121°46',215.00,354.00,716.00,79.00,53.00,66.00,100.00,50.00,75.00,120.00,0.95,
5/30/1963,18.288,38°32',121°46',171.00,,708.00,82.00,53.00,67.50,99.00,48.00,73.50,105.00,0.99,
5/31/1963,18.288,38°32',121°46',199.00,217.00,471.00,80.00,53.00,66.50,100.00,41.00,70.50,87.00,0.85,
6/1/1963,18.288,38°32',121°46',105.00,403.10,786.00,89.00,51.00,70.00,100.00,28.00,64.00,130.00,1.00,
6/2/1963,18.288,38°32',121°46',112.00,371.60,771.00,83.00,59.00,71.00,100.00,26.00,63.00,274.00,1.00,
6/3/1963,18.288,38°32',121°46',148.00,358.80,804.00,77.00,50.00,63.50,73.00,26.00,49.50,238.00,1.00,
6/4/1963,18.288,38°32',121°46',284.00,355.90,740.00,82.00,53.00,67.50,100.00,33.00,66.50,140.00,0.87,
6/5/1963,18.288,38°32',121°46',278.00,365.20,77.00,80.00,60.00,70.00,71.00,29.00,50.00,286.00,0.99,
6/6/1963,18.288,38°32',121°46',336.00,318.90,770.00,82.00,49.00,65.50,99.00,32.00,65.50,146.00,0.99,
6/7/1963,18.288,38°32',121°46',306.00,344.90,737.00,84.00,48.00,66.00,100.00,33.00,66.50,105.00,1.00,
6/8/1963,18.288,38°32',121°46',261.00,383.40,772.00,89.00,56.00,72.50,96.00,27.00,61.50,93.00,0.99,
6/9/1963,18.288,38°32',121°46',271.00,341.90,728.00,82.00,48.00,65.00,96.00,36.00,66.00,226.00,1.00,
6/10/1963,18.288,38°32',121°46',255.00,397.00,712.00,81.00,47.00,64.00,98.00,28.00,63.00,160.00,0.95,0.01
6/11/1963,18.288,38°32',121°46',236.00,,775.00,80.00,50.00,65.00,98.00,36.00,67.00,109.00,0.97,
6/12/1963,18.288,38°32',121°46',234.00,,759.00,83.00,56.00,69.50,98.00,37.00,67.50,147.00,0.93,
6/13/1963,18.288,38°32',121°46',270.00,403.00,758.00,85.00,56.00,70.50,92.00,44.00,68.00,191.00,1.00,
6/14/1963,18.288,38°32',121°46',250.00,402.40,766.00,82.00,56.00,69.00,98.00,38.00,68.00,99.00,1.00,
6/15/1963,18.288,38°32',121°46',261.00,403.30,742.00,87.00,57.00,72.00,98.00,40.00,69.00,98.00,1.00,
6/16/1963,18.288,38°32',121°46',318.00,395.90,742.00,98.00,69.00,83.50,98.00,34.00,66.00,136.00,1.00,
6/17/1963,18.288,38°32',121°46',334.00,385.00,723.00,100.00,58.00,79.00,82.00,28.00,55.00,114.00,1.00,
6/18/1963,18.288,38°32',121°46',291.00,399.60,766.00,87.00,55.00,71.00,96.00,46.00,71.00,169.00,1.00,
6/19/1963,18.288,38°32',121°46',253.00,379.30,780.00,85.00,53.00,69.00,97.00,44.00,70.50,168.00,1.00,
6/20/1963,18.288,38°32',121°46',249.00,367.70,794.00,81.00,49.00,65.00,97.00,40.00,68.50,216.00,1.00,
6/21/1963,18.288,38°32',121°46',166.00,,772.00,80.00,50.00,65.00,97.00,39.00,68.00,180.00,1.00,
6/22/1963,18.288,38°32',121°46',,,761.00,75.00,53.00,64.00,86.00,41.00,63.50,144.00,0.80,
6/23/1963,18.288,38°32',121°46',203.00,376.90,770.00,73.00,51.00,62.00,97.00,33.00,65.00,142.00,0.80,
6/24/1963,18.288,38°32',121°46',221.00,332.50,784.00,85.00,55.00,70.00,97.00,27.00,62.00,66.00,1.00,
6/25/1963,18.288,38°32',121°46',238.00,393.00,756.00,90.00,57.00,73.50,90.00,24.00,57.00,62.00,1.00,
6/26/1963,18.288,38°32',121°46',293.00,376.70,780.00,85.00,51.00,68.00,90.00,22.00,56.00,238.00,1.00,
6/27/1963,18.288,38°32',121°46',234.00,366.30,800.00,69.00,53.00,61.00,94.00,52.00,73.00,210.00,1.00,
6/28/1963,18.288,38°32',121°46',235.00,350.00,750.00,75.00,48.00,61.50,92.00,28.00,60.00,165.00,0.67,
6/29/1963,18.288,38°32',121°46',281.00,390.70,788.00,81.00,50.00,65.50,94.00,24.00,59.00,127.00,1.00,
6/30/1963,18.288,38°32',121°46',259.00,379.30,788.00,84.00,51.00,67.50,94.00,28.00,61.00,100.00,1.00,
